"id"|"first_name"|"last_name"|"address_1"|"suburb"|"state"|"postcode"|"policy_type"|"claim_date"|"claim_amount"
82291|"Irma"|"Sims"|"Ap #440-5006 Magna Street"|"Mandurah"|"WA"|6210|"flood"|06/08/14|$38,519.12
82303|"Risa"|"Salas"|"Ap #816-7736 Aliquam Road"|"Subiaco"|"WA"|6008|"theft"|"04/27/2015"|$45,169.95
82315|"Dominique"|"Brennan"|"P.O. Box 743, 5382 Pellentesque Av."|"Sydney"|"NSW"|"#N/A"|"theft"|"12/14/2015"|$28,534.95
82327|"Rose"|"Mcneil"|"Ap #900-9920 Erat, Rd."|"Kalgoorlie-Boulder"|"WA"|"#N/A"|"mud"|09/01/14|$34,650.33
82339|"Kirsten"|"Carson"|"406-638 Sed Av."|"Ipswich"|"QLD"|4305|"mud"|"01/26/2016"|$47,126.84
82351|"Risa"|"Case"|"4218 Phasellus Rd."|"Wollongong"|"NSW"|"#N/A"|"mud"|"06/21/2015"|$20,389.93
82363|"Demetria"|"Robbins"|"Ap #303-4063 Etiam Avenue"|"Belgrave"|"VIC"|"#N/A"|"theft"|03/01/16|$46,632.88
82375|"Jescie"|"Forbes"|"P.O. Box 185, 965 Quam St."|"Mandurah"|"WA"|6210|"mud"|08/09/14|$1,360.44
82387|"Brittany"|"Larson"|"Ap #801-6584 Lorem, Street"|"Darwin"|"NT"|"#N/A"|"fire"|02/03/15|$26,758.81
82399|"Lee"|"Hester"|"574-8195 Faucibus St."|"Wodonga"|"VIC"|3689|"fire"|"03/27/2015"|$46,499.10
82411|"Noelle"|"Bennett"|"P.O. Box 648, 6785 Ut Rd."|"Benalla"|"VIC"|3671|"fire"|"11/29/2015"|$32,566.57
82423|"Karyn"|"Pugh"|"Ap #897-8261 Odio Av."|"Blue Mountains"|"NSW"|"#N/A"|"flood"|"01/29/2015"|$24,043.83
82435|"Kimberley"|"Gross"|"P.O. Box 628, 5436 Mollis Ave"|"Frankston"|"VIC"|3199|"theft"|07/05/14|$29,123.10
82447|"Quail"|"Poole"|"Ap #147-8051 Praesent Road"|"Swan Hill"|"VIC"|3585|"flood"|03/12/16|$17,093.48
82459|"Kylynn"|"Christensen"|"P.O. Box 264, 3885 Elit. Street"|"Hamilton"|"VIC"|3300|"breakage"|03/04/16|$43,918.87
82471|"Hilary"|"Black"|"2279 Vestibulum Av."|"Benalla"|"VIC"|3671|"fire"|"05/16/2014"|$10,098.35
82483|"Jeanette"|"Townsend"|"434-1285 Ante, Rd."|"Bathurst"|"NSW"|"#N/A"|"mud"|"06/26/2014"|$49,019.10
82495|"Calista"|"Lewis"|"P.O. Box 419, 3287 Ante. Rd."|"Geelong"|"VIC"|3220|"hail"|"04/13/2016"|$30,858.44
82507|"Hillary"|"Arnold"|"P.O. Box 644, 5378 Diam Ave"|"Liverpool"|"NSW"|"#N/A"|"fire"|05/07/15|$7,768.74
82519|"Helen"|"Robbins"|"P.O. Box 495, 3802 Fusce Rd."|"Nedlands"|"WA"|6009|"mud"|"04/16/2015"|$34,349.55
82531|"Jacqueline"|"Gilmore"|"916-1036 Aliquet Av."|"Wollongong"|"NSW"|"#N/A"|"mud"|"01/13/2015"|$29,070.17
82543|"Liberty"|"Velez"|"Ap #406-463 Eget, Rd."|"Adelaide"|"SA"|5000|"breakage"|06/12/14|$10,993.84
82555|"Mia"|"Wagner"|"472-7555 Tempor Av."|"Logan City"|"QLD"|"#N/A"|"fire"|"04/22/2016"|$39,925.29
82567|"Azalia"|"Washington"|"936-9665 Vehicula Rd."|"Horsham"|"VIC"|3400|"breakage"|"01/30/2015"|$4,122.88
82579|"Kelsey"|"Clayton"|"Ap #962-3137 Mattis Av."|"Redlands"|"QLD"|"#N/A"|"flood"|"11/28/2015"|$40,275.20
82591|"Ulla"|"Bird"|"P.O. Box 828, 201 Porttitor Street"|"Frankston"|"VIC"|3199|"breakage"|"06/17/2015"|$25,254.48
82603|"Signe"|"Juarez"|"P.O. Box 143, 3650 Ipsum Av."|"Ballarat"|"VIC"|3350|"hail"|01/10/15|$9,550.38
82615|"Zephr"|"Buckner"|"P.O. Box 263, 2196 Luctus Street"|"Melton"|"VIC"|3337|"flood"|"12/31/2015"|$33,138.56
82627|"Dacey"|"Joyce"|"398-2197 Dolor Rd."|"Hervey Bay"|"QLD"|4655|"breakage"|12/06/15|$22,993.52
82639|"Jade"|"Coffey"|"275-559 Aliquet, Road"|"Swan Hill"|"VIC"|3585|"flood"|06/02/14|$49,366.39
82651|"Meredith"|"Fletcher"|"910-7568 Dapibus Rd."|"Goulburn"|"NSW"|"#N/A"|"fire"|"11/20/2014"|$6,089.51
82663|"Ora"|"Lott"|"Ap #498-2530 Dignissim. Rd."|"Wollongong"|"NSW"|"#N/A"|"mud"|"04/24/2016"|$19,291.08
82675|"Meredith"|"Leblanc"|"Ap #426-9218 Cras Av."|"Armidale"|"NSW"|"#N/A"|"breakage"|"09/18/2014"|$48,158.06
82687|"Debra"|"Dotson"|"264-3162 Interdum Street"|"Caloundra"|"QLD"|4551|"theft"|"01/13/2016"|$5,790.59
82699|"Keiko"|"Espinoza"|"8534 Mi Street"|"Goulburn"|"NSW"|"#N/A"|"mud"|"11/26/2015"|$30,598.70
82711|"Leslie"|"Dorsey"|"P.O. Box 956, 6022 Curabitur St."|"Devonport"|"TAS"|7310|"mud"|"06/29/2014"|$35,611.79
82723|"Wendy"|"Martin"|"6110 A Ave"|"Canberra"|"ACT"|"#N/A"|"fire"|"04/26/2015"|$10,053.98
82735|"Summer"|"Steele"|"P.O. Box 634, 6643 Ac Av."|"Bathurst"|"NSW"|"#N/A"|"theft"|"09/13/2014"|$25,331.31
82747|"Jeanette"|"Sampson"|"2329 Vestibulum Av."|"Mildura"|"VIC"|3500|"hail"|"10/27/2014"|$40,705.96
82759|"Amaya"|"Maldonado"|"8619 Arcu Ave"|"Benalla"|"VIC"|3671|"mud"|04/06/16|$13,304.77
82771|"Jorden"|"Burns"|"P.O. Box 443, 1146 Nibh. Rd."|"Fremantle"|"WA"|6160|"theft"|"02/13/2015"|$4,506.76
82783|"Ima"|"Sykes"|"Ap #751-1202 Leo Av."|"Swan Hill"|"VIC"|3585|"fire"|"08/22/2014"|$40,713.76
82795|"Mikayla"|"Kelley"|"Ap #849-7574 Vitae Ave"|"Burnie"|"TAS"|7320|"fire"|"07/25/2015"|$9,143.61
82807|"Britanney"|"Heath"|"Ap #266-6200 Nec St."|"Bundaberg"|"QLD"|4670|"flood"|"10/15/2015"|$15,106.40
82819|"Bianca"|"Jenkins"|"7018 Turpis. Street"|"Cairns"|"QLD"|4870|"fire"|"02/21/2015"|$32,232.24
82831|"Sylvia"|"Merritt"|"P.O. Box 432, 982 Orci Av."|"Redlands"|"QLD"|"#N/A"|"flood"|10/03/15|$25,078.55
82843|"Sasha"|"Mercer"|"2483 Eu Av."|"Orange"|"NSW"|"#N/A"|"hail"|"08/30/2015"|$10,146.67
82855|"Sonya"|"Noel"|"790-4939 Eleifend Av."|"Lithgow"|"NSW"|"#N/A"|"flood"|05/12/15|$48,492.17
82867|"Amy"|"Olsen"|"9012 Fringilla Rd."|"Logan City"|"QLD"|"#N/A"|"flood"|09/04/14|$49,405.97
82879|"Constance"|"Harris"|"P.O. Box 948, 4852 Non Rd."|"Maryborough"|"QLD"|4650|"theft"|"11/25/2015"|$4,436.17
82891|"Teegan"|"England"|"Ap #165-8754 Conubia Av."|"Maryborough"|"QLD"|4650|"fire"|"01/29/2016"|$45,908.50
82903|"Nita"|"Barnett"|"898-5690 Blandit Av."|"Dubbo"|"NSW"|"#N/A"|"flood"|"04/19/2015"|$4,139.66
82915|"Brianna"|"Puckett"|"531-3764 Orci Road"|"Swan Hill"|"VIC"|3585|"fire"|"11/14/2014"|$1,419.95
82927|"Nelle"|"Hanson"|"Ap #425-5443 Etiam Street"|"Tamworth"|"NSW"|"#N/A"|"breakage"|"12/19/2014"|$21,189.91
82939|"Erica"|"Pope"|"278-5772 Et Rd."|"Mount Gambier"|"SA"|5290|"hail"|"02/22/2016"|$22,332.76
82951|"Quin"|"Wilkinson"|"Ap #558-1453 Mattis. Avenue"|"Broken Hill"|"NSW"|"#N/A"|"breakage"|"09/19/2014"|$15,003.77
82963|"Desiree"|"Alexander"|"3860 Nunc St."|"Moe"|"VIC"|3825|"flood"|05/08/15|$38,717.81
82975|"Gail"|"York"|"P.O. Box 480, 5873 Iaculis Ave"|"Dandenong"|"VIC"|"#N/A"|"hail"|"11/18/2014"|$15,066.19
82987|"Chiquita"|"Rios"|"1847 Quam. St."|"Hamilton"|"VIC"|3300|"fire"|"06/29/2015"|$39,954.38
82999|"Katelyn"|"Velez"|"414-5028 Donec Street"|"Bathurst"|"NSW"|"#N/A"|"mud"|"08/25/2015"|$22,415.63
83011|"Jeanette"|"Oneil"|"8694 Varius Road"|"Mount Gambier"|"SA"|5290|"mud"|04/08/15|$43,056.62
83023|"Kiara"|"Smith"|"4847 Et Street"|"Port Augusta"|"SA"|5700|"theft"|"10/25/2014"|$29,840.47
83035|"Inez"|"Sellers"|"3198 Nascetur St."|"Belgrave"|"VIC"|"#N/A"|"theft"|"09/22/2015"|$44,766.52
83047|"Charity"|"Weber"|"274 Aliquet Avenue"|"Geelong"|"VIC"|3220|"breakage"|"10/28/2015"|$18,329.63
83059|"Nicole"|"David"|"P.O. Box 494, 4732 Nunc Ave"|"Rockhampton"|"QLD"|4700|"flood"|"03/19/2016"|$47,941.28
83071|"Nora"|"Donovan"|"8443 Vitae Rd."|"Burnie"|"TAS"|7320|"theft"|"10/13/2015"|$43,496.75
83083|"Gisela"|"Rich"|"115 Aliquam, Avenue"|"Charters Towers"|"QLD"|4820|"fire"|"06/18/2015"|$24,380.89
83095|"Leah"|"Bennett"|"717-7543 Orci, Av."|"Perth"|"WA"|6000|"fire"|09/01/15|$2,248.21
83107|"Rama"|"Clemons"|"Ap #440-5741 Eget Street"|"Wangaratta"|"VIC"|3676|"hail"|"04/29/2015"|$20,461.54
83119|"Amy"|"Ortiz"|"P.O. Box 123, 4278 Sem Avenue"|"Adelaide"|"SA"|5000|"flood"|05/02/14|$25,130.25
83131|"Dana"|"Oneil"|"6630 Velit. Ave"|"Orange"|"NSW"|"#N/A"|"breakage"|04/12/16|$25,882.05
83143|"Vielka"|"Christian"|"267-1092 Elit St."|"Bathurst"|"NSW"|"#N/A"|"breakage"|"11/25/2015"|$3,966.89
83155|"Brittany"|"Robbins"|"844-1694 Sapien. Ave"|"Redlands"|"QLD"|"#N/A"|"breakage"|09/10/14|$11,141.68
83167|"Dahlia"|"Best"|"2547 Ipsum. Road"|"Swan Hill"|"VIC"|3585|"fire"|"01/16/2016"|$27,615.66
83179|"Keiko"|"Wilson"|"4834 Aliquam Ave"|"Parramatta"|"NSW"|"#N/A"|"mud"|"02/14/2016"|$46,279.42
83191|"Beatrice"|"Mcneil"|"P.O. Box 547, 5296 Vitae Rd."|"Sydney"|"NSW"|"#N/A"|"breakage"|"04/21/2016"|$49,449.70
83203|"Olympia"|"Irwin"|"890 Pharetra. Rd."|"Gladstone"|"QLD"|4680|"mud"|"06/13/2015"|$7,941.61
83215|"Cathleen"|"Hampton"|"P.O. Box 922, 4591 Mauris Rd."|"Penrith"|"NSW"|"#N/A"|"fire"|04/10/16|$47,257.18
83227|"Latifah"|"Jensen"|"769-2779 Ornare. Avenue"|"Mount Gambier"|"SA"|5290|"flood"|"05/28/2014"|$2,068.98
83239|"Quinn"|"Gardner"|"969-216 Pellentesque St."|"Penrith"|"NSW"|"#N/A"|"theft"|"02/26/2016"|$29,027.15
83251|"Ramona"|"Mueller"|"P.O. Box 851, 1014 Facilisis. Rd."|"Wangaratta"|"VIC"|3676|"hail"|"03/28/2015"|$18,326.15
83263|"Quon"|"Clay"|"9506 Convallis St."|"Ararat"|"VIC"|3377|"theft"|"12/23/2015"|$3,079.90
83275|"Risa"|"Cox"|"643-887 Duis Street"|"Queanbeyan"|"NSW"|"#N/A"|"mud"|11/01/15|$41,594.78
83287|"Maggie"|"Talley"|"861-7556 Mauris St."|"Victor Harbor"|"SA"|5211|"fire"|"07/14/2015"|$25,732.77
83299|"Alana"|"Bright"|"P.O. Box 866, 8770 Sodales Av."|"Redlands"|"QLD"|"#N/A"|"hail"|"01/21/2015"|$49,490.11
83311|"Shellie"|"Cline"|"245-885 Ultricies St."|"Orange"|"NSW"|"#N/A"|"breakage"|"04/20/2016"|$28,250.61
83323|"Libby"|"Mason"|"516-6405 Mi St."|"Newcastle"|"NSW"|"#N/A"|"hail"|10/09/14|$3,995.79
83335|"Kameko"|"Burch"|"771-9321 Enim. Street"|"Brisbane"|"QLD"|4000|"hail"|04/06/16|$20,790.46
83347|"Frances"|"Barton"|"787-1859 Turpis Rd."|"Orange"|"NSW"|"#N/A"|"mud"|10/05/15|$29,369.97
83359|"Kyla"|"Contreras"|"351-3337 Magna Av."|"Lithgow"|"NSW"|"#N/A"|"breakage"|01/04/16|$18,326.19
83371|"Karen"|"Mcpherson"|"P.O. Box 992, 6125 Semper. Rd."|"Townsville"|"QLD"|4810|"breakage"|"08/24/2015"|$17,454.15
83383|"Robin"|"Dean"|"Ap #351-5968 Donec Rd."|"Dubbo"|"NSW"|"#N/A"|"flood"|06/09/14|$20,404.72
83395|"Ora"|"Morton"|"Ap #203-4091 Vel, Rd."|"Broken Hill"|"NSW"|"#N/A"|"hail"|01/10/16|$15,527.70
83407|"Reagan"|"Goodman"|"7167 Libero. Ave"|"Port Lincoln"|"SA"|5606|"hail"|"12/20/2015"|$29,637.10
83419|"Gemma"|"Dudley"|"685-4571 Et Rd."|"Bundaberg"|"QLD"|4670|"mud"|"12/29/2014"|$8,347.44
83431|"Jamalia"|"Brock"|"Ap #983-8531 Vel Av."|"Morwell"|"VIC"|3840|"flood"|"10/30/2014"|$40,513.64
83443|"Deirdre"|"Sawyer"|"Ap #505-4432 Pharetra, St."|"Gladstone"|"QLD"|4680|"hail"|"07/26/2015"|$38,712.19
83455|"Quemby"|"Calhoun"|"Ap #772-5491 Consectetuer Street"|"Maryborough"|"QLD"|4650|"theft"|08/02/15|$36,717.43
83467|"Priscilla"|"Chen"|"P.O. Box 141, 990 Auctor Street"|"Joondalup"|"WA"|6027|"hail"|"02/19/2016"|$27,972.00
83479|"Noelani"|"Chaney"|"4247 Sed Ave"|"Horsham"|"VIC"|3400|"breakage"|08/04/14|$37,182.68
83491|"Lareina"|"Rasmussen"|"140-5611 Eu, Street"|"Bundaberg"|"QLD"|4670|"theft"|"10/27/2015"|$10,839.93
83503|"Marah"|"Rowland"|"P.O. Box 687, 6345 Nisl Road"|"Dubbo"|"NSW"|"#N/A"|"theft"|"10/25/2014"|$9,548.52
83515|"Katelyn"|"Baldwin"|"874-709 Nullam Av."|"Nedlands"|"WA"|6009|"hail"|09/09/14|$47,049.57
83527|"Laura"|"Mccormick"|"P.O. Box 985, 2542 Ligula. St."|"Charters Towers"|"QLD"|4820|"fire"|"11/30/2015"|$45,972.47
83539|"Lacey"|"Wyatt"|"Ap #374-3447 Lorem Avenue"|"Liverpool"|"NSW"|"#N/A"|"hail"|"01/22/2015"|$7,418.59
83551|"Hiroko"|"Bishop"|"288-2918 Vestibulum, Avenue"|"Adelaide"|"SA"|5000|"breakage"|"12/22/2014"|$39,087.84
83563|"Basia"|"Barlow"|"Ap #656-1030 Et, Street"|"Rockingham"|"WA"|6168|"hail"|"02/18/2016"|$2,391.07
83575|"Stephanie"|"Bennett"|"P.O. Box 175, 3738 Mi Road"|"Charters Towers"|"QLD"|4820|"flood"|"10/15/2015"|$40,029.83
83587|"Serena"|"Kirkland"|"705 Dapibus St."|"Charters Towers"|"QLD"|4820|"breakage"|09/04/14|$28,675.10
83599|"Xena"|"Vincent"|"P.O. Box 224, 4769 Quam. St."|"Devonport"|"TAS"|7310|"breakage"|11/09/15|$2,019.70
83611|"Kylee"|"House"|"862-9229 A, Avenue"|"Albany"|"WA"|6330|"breakage"|11/09/15|$39,276.91
83623|"Naida"|"Webster"|"Ap #103-6593 Tincidunt, Road"|"Whyalla"|"SA"|5600|"breakage"|"01/27/2016"|$15,789.52
83635|"Chantale"|"Rojas"|"2614 Sodales Rd."|"Ballarat"|"VIC"|3350|"hail"|03/08/16|$32,337.25
83647|"Chiquita"|"Warren"|"816-7090 Malesuada Avenue"|"Subiaco"|"WA"|6008|"hail"|"04/13/2015"|$25,291.74
83659|"TaShya"|"Reyes"|"Ap #494-9140 Aliquam Rd."|"Campbelltown"|"NSW"|"#N/A"|"flood"|"12/29/2014"|$33,394.49
83671|"Ruth"|"Whitney"|"P.O. Box 623, 7292 Integer Av."|"Blue Mountains"|"NSW"|"#N/A"|"breakage"|05/01/16|$32,444.65
83683|"Nomlanga"|"Hammond"|"Ap #717-225 Enim Av."|"Ararat"|"VIC"|3377|"mud"|"11/17/2015"|$33,142.19
83695|"Jaime"|"Christensen"|"P.O. Box 884, 4182 Neque St."|"Brisbane"|"QLD"|4000|"mud"|"04/25/2016"|$18,866.27
83707|"Allegra"|"Conley"|"687-3672 Mauris, Ave"|"Broken Hill"|"NSW"|"#N/A"|"theft"|02/01/15|$14,415.76
83719|"Briar"|"Hall"|"897-7451 Interdum St."|"Goulburn"|"NSW"|"#N/A"|"theft"|"04/23/2015"|$30,992.69
83731|"Nomlanga"|"Sykes"|"Ap #633-9118 Tincidunt St."|"Victor Harbor"|"SA"|5211|"flood"|11/01/15|$37,689.09
83743|"Roanna"|"Snider"|"6316 Amet, Road"|"Mackay"|"QLD"|4740|"flood"|"04/20/2015"|$24,038.35
83755|"Iona"|"Acevedo"|"P.O. Box 295, 9350 Maecenas Avenue"|"Launceston"|"TAS"|7250|"hail"|"09/22/2014"|$24,591.76
83767|"Leslie"|"Klein"|"Ap #472-1867 Nostra, Ave"|"Gold Coast"|"QLD"|"#N/A"|"flood"|"02/16/2015"|$28,214.03
83779|"Denise"|"Gregory"|"Ap #991-1277 Arcu. Rd."|"Murray Bridge"|"SA"|5253|"fire"|03/01/15|$41,048.45
83791|"Pearl"|"Noel"|"2087 Elit, Ave"|"Goulburn"|"NSW"|"#N/A"|"fire"|11/11/14|$21,353.69
83803|"Jessica"|"Oneal"|"370-7019 Enim Rd."|"Orange"|"NSW"|"#N/A"|"mud"|"05/19/2015"|$20,063.28
83815|"Justine"|"Kemp"|"877-7040 Diam Street"|"Dubbo"|"NSW"|"#N/A"|"breakage"|"02/17/2016"|$20,414.32
83827|"Kimberly"|"Avery"|"468-196 Molestie Av."|"Dubbo"|"NSW"|"#N/A"|"mud"|05/03/14|$24,276.58
83839|"Zenaida"|"Blankenship"|"Ap #128-1245 Fusce Ave"|"Penrith"|"NSW"|"#N/A"|"theft"|01/09/16|$28,664.33
83851|"Grace"|"Barr"|"396-807 Cras Avenue"|"Fremantle"|"WA"|6160|"mud"|09/05/15|$41,532.69
83863|"Wilma"|"Clements"|"P.O. Box 540, 9193 At Street"|"Charters Towers"|"QLD"|4820|"mud"|03/01/15|$11,255.81
83875|"Angela"|"Harris"|"3022 Pellentesque Road"|"Mount Gambier"|"SA"|5290|"mud"|"11/17/2014"|$5,767.99
83887|"Roary"|"Melton"|"300-4056 Nec Avenue"|"Traralgon"|"VIC"|3844|"mud"|01/07/16|$12,545.43
83899|"Nelle"|"Compton"|"Ap #558-5983 Curabitur Av."|"Palmerston"|"NT"|"#N/A"|"fire"|"03/14/2016"|$33,973.40
83911|"Destiny"|"Pope"|"124-5687 Et Av."|"Charters Towers"|"QLD"|4820|"hail"|"02/23/2015"|$9,164.79
83923|"Gloria"|"Edwards"|"P.O. Box 412, 6707 Pede Avenue"|"Horsham"|"VIC"|3400|"fire"|"03/31/2016"|$13,431.10
83935|"Imani"|"Trujillo"|"P.O. Box 479, 5951 A Rd."|"Gold Coast"|"QLD"|"#N/A"|"breakage"|"06/26/2014"|$40,997.67
83947|"Nina"|"Ochoa"|"464-7438 Et St."|"Murray Bridge"|"SA"|5253|"flood"|07/04/14|$22,786.21
83959|"Ariana"|"Huff"|"P.O. Box 758, 1852 Cursus Av."|"Dubbo"|"NSW"|"#N/A"|"hail"|06/10/14|$23,691.74
83971|"Colleen"|"Davenport"|"P.O. Box 998, 481 Iaculis St."|"Campbelltown"|"NSW"|"#N/A"|"mud"|08/02/15|$29,428.02
83983|"Dominique"|"Howe"|"Ap #936-6267 Sagittis Avenue"|"Traralgon"|"VIC"|3844|"fire"|07/08/14|$1,021.88
83995|"Brittany"|"Fitzgerald"|"Ap #256-3709 Nam St."|"Whyalla"|"SA"|5600|"mud"|04/07/16|$19,727.92
84007|"Tara"|"Grimes"|"Ap #842-1969 Pharetra. Rd."|"Hamilton"|"VIC"|3300|"flood"|02/08/15|$30,711.11
84019|"Audra"|"Blackburn"|"8229 Nunc, Av."|"Logan City"|"QLD"|"#N/A"|"theft"|07/07/14|$45,691.16
84031|"Candace"|"Coleman"|"P.O. Box 901, 2626 Commodo Av."|"Moe"|"VIC"|3825|"theft"|"05/16/2015"|$24,836.28
84043|"Olympia"|"Vazquez"|"532-3092 Orci Street"|"Toowoomba"|"QLD"|4350|"flood"|"06/19/2014"|$14,597.96
84055|"Maryam"|"Cruz"|"486-2124 Phasellus St."|"Canberra"|"ACT"|"#N/A"|"fire"|"07/23/2014"|$19,200.02
84067|"Ella"|"White"|"8004 Ullamcorper, St."|"Warrnambool"|"VIC"|3280|"flood"|11/10/14|$41,955.47
84079|"Teegan"|"Beasley"|"160 Tincidunt Rd."|"Campbelltown"|"NSW"|"#N/A"|"breakage"|"07/25/2014"|$37,000.08
84091|"Lesley"|"Stein"|"P.O. Box 745, 2514 Molestie Ave"|"Wagga Wagga"|"NSW"|"#N/A"|"flood"|09/04/14|$23,501.42
84103|"Kirby"|"Byrd"|"7527 Faucibus St."|"Mackay"|"QLD"|4740|"hail"|08/01/15|$8,990.71
84115|"Leandra"|"Crawford"|"P.O. Box 338, 6690 Accumsan Road"|"Sale"|"VIC"|3850|"breakage"|"12/20/2015"|$21,544.20
84127|"Lillith"|"Schultz"|"P.O. Box 633, 3729 Venenatis St."|"Bairnsdale"|"VIC"|3875|"hail"|"06/21/2014"|$39,465.53
84139|"Clementine"|"Gates"|"P.O. Box 205, 262 Aliquet, St."|"Brisbane"|"QLD"|4000|"theft"|"01/21/2016"|$4,006.36
84151|"Anastasia"|"Merrill"|"P.O. Box 174, 6302 Mollis Av."|"Queanbeyan"|"NSW"|"#N/A"|"theft"|02/10/15|$9,093.36
84163|"Ivory"|"Fitzgerald"|"P.O. Box 970, 3477 A Road"|"Broken Hill"|"NSW"|"#N/A"|"fire"|11/03/14|$42,250.45
84175|"Aurelia"|"Roach"|"9947 Augue St."|"Swan"|"WA"|"#N/A"|"breakage"|"04/14/2016"|$43,571.26
84187|"Noelani"|"Leon"|"454-5495 Morbi St."|"Melville"|"WA"|6156|"mud"|04/03/15|$42,026.65
84199|"Colleen"|"Merritt"|"P.O. Box 598, 1589 Faucibus Av."|"Fremantle"|"WA"|6160|"mud"|10/02/15|$15,051.71
84211|"Sara"|"Boyd"|"253-7893 In Av."|"Port Lincoln"|"SA"|5606|"breakage"|"07/24/2014"|$10,287.36
84223|"Jade"|"Brady"|"P.O. Box 524, 4704 Donec St."|"Penrith"|"NSW"|"#N/A"|"theft"|"04/29/2015"|$45,151.63
84235|"Beatrice"|"Ware"|"Ap #586-8456 Dolor, Av."|"Nedlands"|"WA"|6009|"fire"|"04/28/2016"|$34,466.80
84247|"Candice"|"Patterson"|"736-1815 Faucibus. Rd."|"Wangaratta"|"VIC"|3676|"hail"|"04/26/2015"|$5,672.67
84259|"Haley"|"Griffith"|"Ap #381-710 Vel Rd."|"Port Pirie"|"SA"|5540|"mud"|"06/26/2015"|$12,203.50
84271|"Farrah"|"Rojas"|"Ap #833-8224 Et, Road"|"Redcliffe"|"QLD"|4020|"mud"|"06/22/2014"|$13,393.96
84283|"Veronica"|"Richmond"|"163-5160 Neque Ave"|"Grafton"|"NSW"|"#N/A"|"fire"|"08/19/2014"|$36,770.51
84295|"Quail"|"Phillips"|"556-8829 A, Avenue"|"Wangaratta"|"VIC"|3676|"theft"|12/09/15|$43,008.88
84307|"Maile"|"Kelly"|"P.O. Box 174, 586 Aliquet, Rd."|"Dubbo"|"NSW"|"#N/A"|"fire"|"07/23/2014"|$5,843.86
84319|"Amaya"|"Williamson"|"Ap #953-9886 Purus. St."|"Sydney"|"NSW"|"#N/A"|"theft"|06/10/15|$35,354.16
84331|"Quail"|"Mcdonald"|"P.O. Box 308, 8481 Sem St."|"Charters Towers"|"QLD"|4820|"fire"|"08/29/2015"|$3,565.37
84343|"Nelle"|"Leblanc"|"973-6393 Aliquam Rd."|"Dubbo"|"NSW"|"#N/A"|"hail"|"08/20/2014"|$1,183.42
84355|"Quon"|"Wheeler"|"395-2214 Vivamus Ave"|"Albury"|"NSW"|"#N/A"|"fire"|"11/19/2014"|$24,283.86
84367|"Cheyenne"|"Rivera"|"754 Elementum Road"|"Grafton"|"NSW"|"#N/A"|"mud"|06/08/14|$32,780.78
84379|"Amaya"|"Valencia"|"Ap #397-6336 Pharetra. Rd."|"Ararat"|"VIC"|3377|"hail"|"12/20/2014"|$13,540.70
84391|"Clare"|"Faulkner"|"910-1588 Ipsum Rd."|"Sale"|"VIC"|3850|"theft"|"01/14/2016"|$41,916.19
84403|"Evelyn"|"Torres"|"4005 Mus. St."|"Bathurst"|"NSW"|"#N/A"|"fire"|"03/30/2015"|$17,359.23
84415|"Isabelle"|"Sims"|"8253 Magna Avenue"|"Lithgow"|"NSW"|"#N/A"|"fire"|09/12/14|$12,206.59
84427|"Althea"|"Irwin"|"P.O. Box 770, 2097 Nisi Ave"|"Queanbeyan"|"NSW"|"#N/A"|"mud"|09/10/14|$47,449.93
84439|"Carly"|"Bauer"|"4188 Taciti Rd."|"Bairnsdale"|"VIC"|3875|"breakage"|"11/30/2015"|$18,581.82
84451|"Lacota"|"Travis"|"P.O. Box 599, 7879 Magna, St."|"Melville"|"WA"|6156|"theft"|09/06/15|$33,058.69
84463|"Lavinia"|"Joyce"|"P.O. Box 442, 2749 Nullam Street"|"Grafton"|"NSW"|"#N/A"|"theft"|04/07/16|$29,285.11
84475|"Leigh"|"Carey"|"P.O. Box 700, 3506 Ut Street"|"Campbelltown"|"NSW"|"#N/A"|"fire"|"02/24/2016"|$35,671.78
84487|"Cleo"|"Snyder"|"879-8177 Enim Av."|"Blue Mountains"|"NSW"|"#N/A"|"breakage"|01/04/16|$31,466.08
84499|"Jane"|"Moses"|"9787 Lacus Road"|"Kalgoorlie-Boulder"|"WA"|"#N/A"|"flood"|03/09/16|$29,529.00
84511|"Nora"|"Vazquez"|"Ap #218-1981 Nunc Road"|"Wollongong"|"NSW"|"#N/A"|"mud"|"10/22/2015"|$13,959.69
84523|"Isadora"|"Velazquez"|"P.O. Box 242, 8817 Sed, Rd."|"Melville"|"WA"|6156|"fire"|"07/17/2015"|$9,029.89
84535|"Melodie"|"Rasmussen"|"4954 Pretium Road"|"Broken Hill"|"NSW"|"#N/A"|"hail"|"09/20/2015"|$14,654.83
84547|"Deborah"|"Hubbard"|"Ap #527-8628 Nibh Road"|"Geelong"|"VIC"|"#N/A"|"mud"|06/11/14|$47,766.22
84559|"Nyssa"|"Lynch"|"4481 Pede. Rd."|"Devonport"|"TAS"|7310|"theft"|"06/27/2015"|$25,597.06
84571|"Christen"|"Randall"|"810-3317 Phasellus Ave"|"Wollongong"|"NSW"|"#N/A"|"theft"|"11/23/2014"|$47,481.72
84583|"Germaine"|"Brady"|"986-6398 Eu St."|"Hervey Bay"|"QLD"|4655|"fire"|"11/20/2014"|$21,720.19
84595|"Morgan"|"Long"|"Ap #455-2624 Sit St."|"Goulburn"|"NSW"|"#N/A"|"theft"|"01/21/2016"|$3,358.49
