"id"|"first_name"|"last_name"|"address_1"|"suburb"|"state"|"postcode"|"policy_type"|"claim_date"|"claim_amount"
73817|"Yoshio"|"Contreras"|"9746 Molestie Ave"|"Caloundra"|"QLD"|4551|"flood"|05/04/15|$47,223.05
73829|"Brenden"|"Strickland"|"5363 Faucibus Av."|"Melton"|"VIC"|3337|"mud"|10/04/14|$37,260.64
73841|"Jakeem"|"Frazier"|"269-1310 Ut Rd."|"Belgrave"|"VIC"|3160|"theft"|06/08/14|$6,731.03
73853|"Zachary"|"Medina"|"433-1231 Massa. Road"|"Bayswater"|"WA"|6053|"hail"|"02/24/2015"|$16,294.77
73865|"Tyler"|"Dejesus"|"6187 Donec Rd."|"Liverpool"|"NSW"|"#N/A"|"mud"|"01/21/2016"|$38,466.73
73877|"Reece"|"Terrell"|"4973 Suspendisse Rd."|"Ararat"|"VIC"|3377|"fire"|"11/15/2014"|$11,750.41
73889|"Hayden"|"Williamson"|"382-4554 Conubia St."|"Penrith"|"NSW"|"#N/A"|"hail"|"05/27/2015"|$9,603.28
73901|"Cruz"|"Gentry"|"Ap #197-2117 At Av."|"Hervey Bay"|"QLD"|4655|"mud"|05/02/14|$20,621.90
73913|"Nissim"|"Spears"|"617-9041 Pellentesque Av."|"Queanbeyan"|"NSW"|"#N/A"|"flood"|"08/19/2015"|$19,985.91
73925|"Beau"|"Potts"|"1961 Et Street"|"Cairns"|"QLD"|4870|"mud"|"09/20/2015"|$15,286.01
73937|"Preston"|"Reynolds"|"P.O. Box 762, 2914 Cras Rd."|"Goulburn"|"NSW"|"#N/A"|"fire"|08/04/14|$26,992.06
73949|"Dalton"|"Gillespie"|"P.O. Box 506, 9190 Bibendum Rd."|"Whyalla"|"SA"|5600|"flood"|"09/27/2015"|$32,278.66
73961|"Richard"|"Page"|"Ap #276-2937 Mauris Rd."|"Swan Hill"|"VIC"|3585|"flood"|"08/21/2015"|$11,122.25
73973|"Barry"|"Hickman"|"3972 Felis Ave"|"Horsham"|"VIC"|3400|"hail"|04/12/15|$15,806.11
73985|"Raja"|"Santiago"|"Ap #648-298 Nunc Ave"|"Rockhampton"|"QLD"|4700|"mud"|07/09/15|$14,868.76
73997|"Derek"|"Stevens"|"P.O. Box 643, 586 Aliquam St."|"Mildura"|"VIC"|3500|"fire"|10/08/15|$9,372.87
74009|"Abel"|"Ferrell"|"Ap #705-4393 Nunc Road"|"Goulburn"|"NSW"|"#N/A"|"fire"|07/11/15|$43,299.92
74021|"Griffith"|"Barnes"|"7557 Mattis Rd."|"Penrith"|"NSW"|"#N/A"|"breakage"|"06/18/2015"|$44,506.30
74033|"Elvis"|"Fleming"|"2685 Parturient Street"|"Orange"|"NSW"|"#N/A"|"breakage"|"03/18/2016"|$36,563.86
74045|"Kasimir"|"Bolton"|"P.O. Box 644, 8377 Lectus Rd."|"Cessnock"|"NSW"|"#N/A"|"hail"|03/04/16|$44,015.40
74057|"Harper"|"Barr"|"Ap #748-2647 Magna Ave"|"Dubbo"|"NSW"|"#N/A"|"flood"|05/04/15|$49,109.61
74069|"Anthony"|"Simpson"|"995-4856 Magna. Avenue"|"Broken Hill"|"NSW"|2880|"hail"|03/06/15|$46,020.13
74081|"Kareem"|"Tyler"|"210-7753 Laoreet Av."|"Broken Hill"|"NSW"|2880|"flood"|09/11/15|$31,813.07
74093|"James"|"Atkinson"|"162-4244 Montes, Avenue"|"Queanbeyan"|"NSW"|"#N/A"|"hail"|"03/15/2015"|$10,975.83
74105|"Hall"|"Larson"|"6331 Mauris Road"|"Moe"|"VIC"|3825|"theft"|06/12/15|$40,645.06
74117|"Sylvester"|"Avery"|"5275 Aliquet. St."|"Brisbane"|"QLD"|4000|"flood"|"05/28/2014"|$5,073.61
74129|"Kennan"|"Ruiz"|"9516 Dignissim Rd."|"Wangaratta"|"VIC"|3676|"theft"|04/04/15|$35,173.54
74141|"Rajah"|"Cash"|"Ap #675-9698 Aliquet Rd."|"Dandenong"|"VIC"|3175|"mud"|"05/25/2014"|$7,271.29
74153|"Vaughan"|"Raymond"|"Ap #133-3887 Vel, St."|"Tamworth"|"NSW"|"#N/A"|"breakage"|"08/19/2014"|$26,343.53
74165|"Wang"|"Marks"|"7140 Id, St."|"Albury"|"NSW"|"#N/A"|"flood"|08/12/15|$10,986.58
74177|"Gannon"|"Kemp"|"Ap #579-4831 Enim Rd."|"Armidale"|"NSW"|"#N/A"|"hail"|"01/26/2016"|$31,742.62
74189|"Zachery"|"Pena"|"4248 Massa Road"|"Cessnock"|"NSW"|"#N/A"|"hail"|"10/14/2015"|$19,697.39
74201|"Felix"|"Dale"|"Ap #620-3389 Consequat Av."|"Tamworth"|"NSW"|"#N/A"|"flood"|"06/17/2014"|$1,153.05
74213|"Mason"|"Cleveland"|"647-2858 Tincidunt St."|"Grafton"|"NSW"|"#N/A"|"hail"|"10/22/2015"|$36,350.87
74225|"Ferris"|"Mcleod"|"Ap #510-5504 Donec St."|"Victor Harbor"|"SA"|5211|"mud"|"01/30/2015"|$38,411.86
74237|"Anthony"|"Eaton"|"241-1248 Sed Ave"|"Charters Towers"|"QLD"|4820|"mud"|"04/26/2015"|$29,010.91
74249|"Brock"|"Davidson"|"9147 Ullamcorper. Avenue"|"Devonport"|"TAS"|7310|"mud"|"10/29/2014"|$3,703.46
74261|"Benjamin"|"Albert"|"P.O. Box 967, 548 Quam St."|"Toowoomba"|"QLD"|4350|"breakage"|"10/14/2014"|$43,169.29
74273|"Elton"|"Bell"|"Ap #536-3108 Magna Ave"|"Belmont"|"WA"|6104|"fire"|"12/24/2015"|$18,747.04
74285|"Yoshio"|"Estes"|"3872 Vel Rd."|"Sale"|"VIC"|3850|"hail"|"01/22/2016"|$31,778.27
74297|"Murphy"|"Randolph"|"P.O. Box 254, 2152 Libero St."|"Hamilton"|"VIC"|3300|"mud"|10/01/14|$29,563.32
74309|"Mohammad"|"Silva"|"P.O. Box 997, 2717 Et St."|"Armidale"|"NSW"|"#N/A"|"mud"|"06/28/2014"|$2,822.75
74321|"Kane"|"Dodson"|"163-2362 Auctor St."|"Queanbeyan"|"NSW"|"#N/A"|"hail"|"10/19/2014"|$32,890.83
74333|"Rudyard"|"Hull"|"221-2699 Pulvinar St."|"Bairnsdale"|"VIC"|3875|"breakage"|"11/26/2014"|$12,528.22
74345|"Otto"|"Barlow"|"Ap #764-6306 Aliquet Avenue"|"Hamilton"|"VIC"|3300|"mud"|"07/24/2015"|$32,160.53
74357|"Lewis"|"Rosales"|"8821 Dignissim Rd."|"Queanbeyan"|"NSW"|"#N/A"|"flood"|"08/17/2014"|$40,304.35
74369|"Theodore"|"Duffy"|"P.O. Box 410, 5827 Libero Ave"|"Queanbeyan"|"NSW"|"#N/A"|"flood"|10/11/15|$33,710.90
74381|"Elmo"|"Roy"|"P.O. Box 345, 5216 Rhoncus. Street"|"Logan City"|"QLD"|"#N/A"|"breakage"|"09/21/2015"|$47,837.40
74393|"Dylan"|"Hull"|"Ap #891-3970 Quis Street"|"Bathurst"|"NSW"|"#N/A"|"breakage"|03/09/16|$37,412.71
74405|"Damian"|"Washington"|"P.O. Box 459, 2576 Elit Street"|"Bathurst"|"NSW"|"#N/A"|"fire"|"04/22/2016"|$26,783.52
74417|"Lucas"|"Hansen"|"Ap #201-2626 Sit Rd."|"Lithgow"|"NSW"|"#N/A"|"theft"|05/04/14|$13,761.49
74429|"Ivor"|"Norman"|"1172 Pretium Rd."|"Goulburn"|"NSW"|"#N/A"|"fire"|08/09/14|$44,236.16
74441|"Martin"|"Hayden"|"2166 Donec Street"|"Traralgon"|"VIC"|3844|"mud"|"07/16/2015"|$26,353.23
74453|"Camden"|"Swanson"|"Ap #651-291 Sociis Ave"|"Bairnsdale"|"VIC"|3875|"fire"|02/02/16|$3,337.99
74465|"Paul"|"Duffy"|"P.O. Box 704, 7652 Eu Rd."|"Belgrave"|"VIC"|3160|"flood"|"05/27/2014"|$42,454.36
74477|"Eric"|"Bond"|"2890 Felis Street"|"Warrnambool"|"VIC"|3280|"hail"|"12/20/2014"|$22,819.32
74489|"Emerson"|"Ortiz"|"P.O. Box 531, 8013 Mattis. St."|"Blue Mountains"|"NSW"|"#N/A"|"theft"|"02/14/2016"|$47,127.51
74501|"Hyatt"|"Barker"|"Ap #247-6799 Gravida Rd."|"Stirling"|"WA"|6021|"mud"|"04/30/2016"|$40,696.28
74513|"Alfonso"|"Rocha"|"859-8182 Aliquet, Avenue"|"Mount Isa"|"QLD"|4825|"theft"|"01/27/2015"|$9,485.91
74525|"Steven"|"Delgado"|"P.O. Box 579, 8842 Enim Rd."|"Armidale"|"NSW"|"#N/A"|"flood"|05/08/14|$30,255.27
74537|"Basil"|"Dickson"|"P.O. Box 642, 9897 Gravida St."|"Penrith"|"NSW"|"#N/A"|"fire"|"11/25/2015"|$31,601.84
74549|"Ignatius"|"Chen"|"713-216 Integer Ave"|"Redcliffe"|"QLD"|4020|"breakage"|"10/18/2014"|$37,017.63
74561|"Lester"|"Mcmillan"|"1436 Vel St."|"Bendigo"|"VIC"|3550|"fire"|09/02/14|$9,343.07
74573|"Moses"|"James"|"1869 Ullamcorper. Street"|"Orange"|"NSW"|"#N/A"|"flood"|"01/15/2016"|$33,083.64
74585|"Marshall"|"Cantrell"|"895-3799 Congue Rd."|"Subiaco"|"WA"|6008|"theft"|"04/13/2016"|$45,045.71
74597|"Cooper"|"Mann"|"726-7534 Ac Rd."|"Geelong"|"VIC"|3220|"fire"|07/08/15|$19,715.03
74609|"Alec"|"Dawson"|"Ap #909-3129 Natoque Avenue"|"Melbourne"|"VIC"|3000|"breakage"|11/10/15|$22,754.94
74621|"Eagan"|"Whitaker"|"Ap #750-6538 Vitae Ave"|"Wollongong"|"NSW"|"#N/A"|"theft"|"08/14/2014"|$38,489.91
74633|"Hammett"|"Gentry"|"P.O. Box 495, 2993 Tristique Street"|"Blue Mountains"|"NSW"|"#N/A"|"theft"|09/12/14|$19,007.74
74645|"Baxter"|"Glass"|"7256 Varius Av."|"Bathurst"|"NSW"|"#N/A"|"fire"|07/10/15|$27,700.16
74657|"Hayden"|"Day"|"Ap #342-6895 Vestibulum Rd."|"Subiaco"|"WA"|6008|"breakage"|"09/22/2015"|$7,293.04
74669|"Shad"|"Fuller"|"P.O. Box 181, 5899 Ac Rd."|"Traralgon"|"VIC"|3844|"breakage"|"01/26/2015"|$45,934.65
74681|"Basil"|"Crane"|"Ap #387-508 Nunc Av."|"Parramatta"|"NSW"|"#N/A"|"hail"|"06/28/2015"|$22,812.58
74693|"Len"|"Maxwell"|"573 Pede Road"|"Cockburn"|"WA"|"#N/A"|"hail"|"01/23/2015"|$47,061.57
74705|"Uriel"|"Lopez"|"960-5153 Fringilla Avenue"|"Logan City"|"QLD"|"#N/A"|"mud"|10/06/14|$29,484.79
74717|"Guy"|"Morrow"|"855-2672 Duis St."|"Devonport"|"TAS"|7310|"breakage"|09/07/15|$28,347.47
74729|"Graiden"|"Moss"|"Ap #492-6497 Erat. St."|"Wangaratta"|"VIC"|3676|"mud"|"08/16/2014"|$28,356.06
74741|"Byron"|"Raymond"|"2025 Felis. Rd."|"Newcastle"|"NSW"|"#N/A"|"mud"|03/03/16|$46,705.31
74753|"Lev"|"Neal"|"P.O. Box 911, 4045 Curae St."|"Ararat"|"VIC"|3377|"breakage"|"01/28/2015"|$28,284.25
74765|"Kieran"|"Sanchez"|"599-3238 Mi Avenue"|"Dandenong"|"VIC"|3175|"hail"|"12/16/2014"|$34,472.70
74777|"Kennan"|"Schneider"|"603-3763 Ac Av."|"Swan Hill"|"VIC"|3585|"breakage"|08/03/15|$16,519.63
74789|"Vance"|"Nicholson"|"138-9736 Nunc. Street"|"Morwell"|"VIC"|3840|"fire"|08/11/14|$14,768.66
74801|"Murphy"|"Guerrero"|"Ap #694-8772 Cursus Rd."|"Melbourne"|"VIC"|3000|"flood"|11/12/15|$32,580.02
74813|"John"|"Parker"|"P.O. Box 693, 741 A, St."|"Redlands"|"QLD"|"#N/A"|"fire"|"06/24/2014"|$2,010.62
74825|"Cole"|"Hunter"|"867-7459 Ut Ave"|"Parramatta"|"NSW"|"#N/A"|"fire"|"08/13/2014"|$5,500.35
74837|"Zane"|"Chandler"|"Ap #751-8810 Urna, Rd."|"Geelong"|"VIC"|3220|"flood"|"09/20/2014"|$13,537.24
74849|"Hayden"|"Merrill"|"P.O. Box 322, 3838 Donec Rd."|"Moe"|"VIC"|3825|"fire"|"03/27/2016"|$20,135.51
74861|"Hamilton"|"Hurst"|"7619 Auctor, Av."|"Hamilton"|"VIC"|3300|"theft"|"11/22/2015"|$39,476.79
74873|"Denton"|"Carver"|"Ap #419-2951 Dui Ave"|"Joondalup"|"WA"|6027|"mud"|"05/15/2014"|$1,202.74
74885|"Hedley"|"Torres"|"Ap #700-2186 Arcu. Road"|"Horsham"|"VIC"|3400|"flood"|"02/13/2015"|$48,060.50
74897|"Levi"|"Cox"|"958-4350 Ipsum. Rd."|"Bathurst"|"NSW"|"#N/A"|"breakage"|03/09/16|$5,533.31
74909|"Jack"|"Clay"|"380-2149 Sit Ave"|"Wodonga"|"VIC"|3689|"breakage"|"06/14/2014"|$22,930.10
74921|"Nathaniel"|"Morse"|"Ap #439-6226 Sapien. Rd."|"Armidale"|"NSW"|"#N/A"|"hail"|"02/29/2016"|$38,100.11
74933|"Warren"|"Lynch"|"Ap #481-4236 Posuere Rd."|"Wollongong"|"NSW"|"#N/A"|"hail"|03/12/15|$11,928.76
74945|"Ethan"|"Morton"|"7328 Curabitur Rd."|"Gosnells"|"WA"|6110|"flood"|"12/26/2014"|$8,669.04
74957|"Darius"|"Sweet"|"9982 Vehicula Ave"|"Lithgow"|"NSW"|"#N/A"|"mud"|"07/22/2015"|$43,235.85
74969|"Alexander"|"Warner"|"8294 Quam. Street"|"Burnie"|"TAS"|7320|"hail"|"08/19/2015"|$42,355.19
74981|"Garrett"|"Salas"|"502-2059 Fringilla Rd."|"Mildura"|"VIC"|3500|"hail"|"06/29/2014"|$41,139.43
74993|"Samuel"|"Huber"|"857-7793 Nullam Ave"|"Mount Isa"|"QLD"|4825|"theft"|"12/23/2015"|$21,259.51
75005|"Barry"|"Dominguez"|"Ap #738-949 Consequat Ave"|"Parramatta"|"NSW"|"#N/A"|"breakage"|04/03/16|$8,899.08
75017|"Joseph"|"Bird"|"Ap #501-4315 Libero. Avenue"|"Victor Harbor"|"SA"|5211|"hail"|"12/16/2015"|$27,839.76
75029|"Lewis"|"Mays"|"P.O. Box 647, 9643 Eget Avenue"|"Adelaide"|"SA"|5000|"mud"|"02/19/2015"|$35,156.70
75041|"Ciaran"|"Foley"|"4003 Dolor Avenue"|"Wangaratta"|"VIC"|3676|"mud"|"12/23/2015"|$11,038.76
75053|"Kadeem"|"Cherry"|"Ap #679-582 Aliquam Rd."|"Bayswater"|"WA"|6053|"fire"|"10/14/2014"|$40,384.20
75065|"Carlos"|"Hardy"|"575-1857 Ipsum Rd."|"Goulburn"|"NSW"|"#N/A"|"breakage"|"11/22/2014"|$28,768.08
75077|"William"|"Ratliff"|"313 Metus Rd."|"Port Lincoln"|"SA"|5606|"breakage"|"05/13/2014"|$48,421.81
75089|"Keefe"|"Mckinney"|"P.O. Box 127, 2808 Nullam Av."|"Orange"|"NSW"|"#N/A"|"flood"|"12/29/2014"|$43,660.74
75101|"Driscoll"|"Gutierrez"|"Ap #710-2137 Proin Rd."|"Port Lincoln"|"SA"|5606|"hail"|"08/28/2014"|$16,936.08
75113|"Amir"|"Barton"|"2530 Fermentum Rd."|"Hamilton"|"VIC"|3300|"mud"|09/04/15|$19,682.91
75125|"Dominic"|"Ferrell"|"7417 Ante. Ave"|"Dandenong"|"VIC"|3175|"mud"|"04/30/2015"|$23,723.38
75137|"Dean"|"Garrison"|"502-2827 Semper Ave"|"Lithgow"|"NSW"|"#N/A"|"mud"|"01/18/2016"|$13,938.75
75149|"Marshall"|"Leach"|"P.O. Box 466, 4357 Nec, Avenue"|"Broken Hill"|"NSW"|2880|"breakage"|"06/25/2014"|$41,837.75
75161|"Knox"|"Carver"|"Ap #229-7992 Tellus. Street"|"Bundaberg"|"QLD"|4670|"breakage"|"10/18/2014"|$41,042.62
75173|"Abel"|"Mayer"|"5685 Adipiscing Road"|"Canberra"|"ACT"|"#N/A"|"hail"|11/01/15|$11,351.10
75185|"Brady"|"Vasquez"|"Ap #774-6058 Mi Rd."|"Bairnsdale"|"VIC"|3875|"breakage"|"04/16/2016"|$11,379.58
75197|"Kenneth"|"Zimmerman"|"3678 Ante Av."|"Mount Gambier"|"SA"|5290|"hail"|"03/24/2015"|$32,351.80
75209|"Colby"|"Atkins"|"P.O. Box 441, 8293 Cras St."|"Sale"|"VIC"|3850|"mud"|"03/27/2016"|$39,324.27
75221|"Evan"|"Frost"|"360-6400 Donec Ave"|"Parramatta"|"NSW"|"#N/A"|"fire"|09/06/14|$42,384.65
75233|"Armando"|"Cooke"|"960-5735 In Av."|"Melbourne"|"VIC"|3000|"hail"|04/07/15|$27,475.04
75245|"Wayne"|"Melton"|"5660 Lacus. Rd."|"Toowoomba"|"QLD"|4350|"theft"|03/06/15|$36,096.60
75257|"Uriah"|"Soto"|"404-5147 Quisque Ave"|"Darwin"|"NT"|"#N/A"|"fire"|08/02/14|$44,903.15
75269|"Galvin"|"Griffin"|"Ap #821-5438 Pellentesque Road"|"Gladstone"|"QLD"|4680|"breakage"|"08/22/2015"|$19,393.75
75281|"Hall"|"Walter"|"Ap #972-8602 Dictum Street"|"Port Pirie"|"SA"|5540|"hail"|10/03/14|$5,601.11
75293|"Laith"|"Crosby"|"1716 Aliquet Rd."|"Grafton"|"NSW"|"#N/A"|"mud"|05/06/15|$19,576.45
75305|"Lucian"|"Fernandez"|"980-1989 Nulla Avenue"|"Sale"|"VIC"|3850|"flood"|"07/25/2015"|$3,940.64
75317|"Luke"|"Wall"|"Ap #997-4435 Morbi St."|"Bundaberg"|"QLD"|4670|"theft"|04/09/16|$29,240.99
75329|"Alec"|"Mayer"|"233-6878 Amet, Av."|"Gold Coast"|"QLD"|"#N/A"|"mud"|07/12/14|$9,344.16
75341|"Merritt"|"Rhodes"|"Ap #826-9593 Ligula. Ave"|"Liverpool"|"NSW"|"#N/A"|"flood"|"06/16/2014"|$1,369.98
75353|"Drew"|"Fleming"|"573-705 Cursus St."|"Horsham"|"VIC"|3400|"fire"|01/05/15|$31,153.56
75365|"Simon"|"Hart"|"738-3660 Ornare, Ave"|"Stirling"|"WA"|6021|"theft"|"12/22/2014"|$7,463.45
75377|"Ishmael"|"Noel"|"P.O. Box 209, 1886 Nunc St."|"Rockingham"|"WA"|6168|"flood"|05/12/14|$24,652.25
75389|"Arden"|"Finley"|"428-366 Velit Av."|"Adelaide"|"SA"|5000|"mud"|"11/20/2015"|$29,843.45
75401|"Fritz"|"Bates"|"Ap #646-1121 Ac Rd."|"Parramatta"|"NSW"|"#N/A"|"theft"|"08/17/2015"|$24,292.67
75413|"Jason"|"Barber"|"Ap #520-5434 Metus. Street"|"Greater Hobart"|"TAS"|"#N/A"|"fire"|01/02/16|$19,160.60
75425|"Joel"|"Rollins"|"447-5534 Nunc St."|"Ballarat"|"VIC"|3350|"theft"|10/03/14|$9,204.53
75437|"Donovan"|"Finch"|"P.O. Box 568, 2835 Quis Road"|"Parramatta"|"NSW"|"#N/A"|"flood"|02/01/16|$41,467.48
75449|"Garrison"|"Graham"|"P.O. Box 998, 1109 Tellus St."|"Penrith"|"NSW"|"#N/A"|"flood"|"05/23/2015"|$35,209.37
75461|"Tanek"|"Ray"|"946-6434 Libero. St."|"Shepparton"|"VIC"|3630|"fire"|03/10/16|$13,220.92
75473|"Daniel"|"Travis"|"Ap #534-2128 Adipiscing Av."|"Port Lincoln"|"SA"|5606|"flood"|"10/24/2015"|$38,473.29
75485|"Hayes"|"Franklin"|"P.O. Box 842, 4539 Magna St."|"Bathurst"|"NSW"|"#N/A"|"breakage"|11/05/14|$44,078.90
75497|"Nolan"|"Mccullough"|"P.O. Box 585, 9284 Tempor Street"|"Charters Towers"|"QLD"|4820|"hail"|"11/18/2014"|$2,204.35
75509|"Zachary"|"Browning"|"Ap #385-7615 Etiam Rd."|"Maryborough"|"QLD"|4650|"flood"|05/12/15|$19,208.35
75521|"Knox"|"Cherry"|"P.O. Box 862, 5394 Est Avenue"|"Melville"|"WA"|6156|"fire"|"03/23/2016"|$15,614.44
75533|"Kaseem"|"Vang"|"P.O. Box 218, 2072 Elit Avenue"|"Gold Coast"|"QLD"|"#N/A"|"breakage"|"03/22/2015"|$33,551.32
75545|"Buckminster"|"Hoover"|"P.O. Box 777, 3801 Egestas. Rd."|"Sydney"|"NSW"|"#N/A"|"mud"|05/12/15|$42,836.38
75557|"Len"|"Herrera"|"P.O. Box 864, 5082 Dolor Road"|"Bathurst"|"NSW"|"#N/A"|"theft"|"05/30/2014"|$12,494.32
75569|"Anthony"|"Mathis"|"P.O. Box 804, 9093 Consectetuer Street"|"Stirling"|"WA"|6021|"theft"|06/12/14|$48,371.47
75581|"Emmanuel"|"Keith"|"715-558 Ullamcorper Av."|"Sydney"|"NSW"|"#N/A"|"theft"|05/10/14|$30,464.91
75593|"Emerson"|"Marquez"|"P.O. Box 203, 4391 Imperdiet Ave"|"Ballarat"|"VIC"|3350|"fire"|04/04/16|$23,245.98
75605|"Mufutau"|"Blackwell"|"P.O. Box 246, 410 Egestas Rd."|"Toowoomba"|"QLD"|4350|"breakage"|"12/24/2014"|$19,856.20
75617|"Owen"|"Wilkins"|"Ap #572-5361 Ultrices Avenue"|"Campbelltown"|"NSW"|"#N/A"|"mud"|"11/20/2015"|$6,709.93
75629|"Dolan"|"Moody"|"4885 Magnis Av."|"Cairns"|"QLD"|4870|"breakage"|"09/27/2014"|$7,689.81
75641|"Jermaine"|"Moreno"|"919-6789 Lectus Street"|"Ipswich"|"QLD"|4305|"flood"|"05/22/2014"|$42,812.92
75653|"Tucker"|"Roberts"|"712-4560 Ullamcorper Ave"|"Redlands"|"QLD"|"#N/A"|"mud"|"05/21/2015"|$15,865.82
75665|"Uriel"|"Hyde"|"2025 Semper Rd."|"Joondalup"|"WA"|6027|"flood"|"03/28/2016"|$39,561.30
75677|"Alvin"|"Byrd"|"P.O. Box 290, 6864 Sem Avenue"|"Parramatta"|"NSW"|"#N/A"|"breakage"|"04/13/2016"|$24,094.21
75689|"Timon"|"Stanley"|"397-6508 Arcu Road"|"Perth"|"WA"|6000|"mud"|"04/17/2015"|$44,687.34
75701|"Orlando"|"Bates"|"716-2772 Dolor Ave"|"Bayswater"|"WA"|6053|"theft"|01/05/16|$27,563.40
75713|"Lars"|"Wolfe"|"Ap #787-1656 Aliquam Rd."|"Albury"|"NSW"|"#N/A"|"mud"|04/03/16|$2,177.94
75725|"Yuli"|"Clayton"|"Ap #842-203 Facilisis Av."|"Brisbane"|"QLD"|4000|"fire"|"06/22/2015"|$5,764.98
75737|"Alan"|"Clarke"|"979-5676 Et Av."|"Townsville"|"QLD"|4810|"hail"|"05/14/2015"|$10,162.11
75749|"Driscoll"|"Ortega"|"Ap #395-6700 Dictum Av."|"Parramatta"|"NSW"|"#N/A"|"flood"|09/12/14|$2,442.54
75761|"Aladdin"|"Johnston"|"Ap #934-4754 Ut St."|"Newcastle"|"NSW"|"#N/A"|"theft"|"03/29/2015"|$38,291.47
75773|"Armand"|"Henry"|"Ap #784-1111 Consectetuer St."|"Ipswich"|"QLD"|4305|"fire"|01/09/16|$17,178.37
75785|"Rigel"|"Mcgowan"|"Ap #545-7251 Purus. Rd."|"Melton"|"VIC"|3337|"breakage"|05/08/15|$43,815.62
75797|"Forrest"|"Hogan"|"Ap #479-3184 Tempus St."|"Hervey Bay"|"QLD"|4655|"theft"|"11/27/2014"|$24,339.08
75809|"James"|"Herrera"|"401-8919 Accumsan St."|"Moe"|"VIC"|3825|"mud"|09/06/14|$12,580.96
75821|"Dillon"|"Oneill"|"1768 Interdum. Ave"|"South Perth"|"WA"|6151|"mud"|"03/18/2016"|$27,543.24
75833|"Lester"|"Rivera"|"7972 Penatibus Rd."|"Adelaide"|"SA"|5000|"hail"|"02/28/2016"|$22,598.09
75845|"Reuben"|"Lawrence"|"275-9521 Nunc Av."|"Melbourne"|"VIC"|3000|"theft"|07/03/15|$20,931.64
75857|"Kenneth"|"Fleming"|"Ap #145-6389 Pede Avenue"|"Lithgow"|"NSW"|"#N/A"|"theft"|"08/31/2015"|$45,401.63
75869|"Blaze"|"Stark"|"P.O. Box 160, 9008 Maecenas St."|"Subiaco"|"WA"|6008|"hail"|04/11/15|$10,375.98
75881|"Dalton"|"Barr"|"1472 Nec Street"|"Gladstone"|"QLD"|4680|"fire"|04/08/15|$40,168.72
75893|"Damon"|"Aguilar"|"4444 Ornare. Avenue"|"Lithgow"|"NSW"|"#N/A"|"theft"|03/01/16|$16,505.64
75905|"Curran"|"Drake"|"Ap #955-429 Semper. St."|"Rockhampton"|"QLD"|4700|"hail"|10/02/14|$8,685.67
75917|"Troy"|"Williams"|"Ap #625-7599 Sed Avenue"|"Campbelltown"|"NSW"|"#N/A"|"flood"|09/08/14|$7,782.81
75929|"Howard"|"Tanner"|"516-7417 Gravida Avenue"|"Nedlands"|"WA"|6009|"flood"|"03/15/2016"|$38,334.01
75941|"Brennan"|"Ware"|"P.O. Box 675, 7428 Luctus St."|"Benalla"|"VIC"|3671|"flood"|02/04/16|$42,410.80
75953|"Jonah"|"Salas"|"704-3127 Lacus. St."|"Sale"|"VIC"|3850|"mud"|"06/25/2015"|$49,857.85
75965|"Ivor"|"Castaneda"|"Ap #222-2596 Eu, Ave"|"Armidale"|"NSW"|"#N/A"|"theft"|"05/13/2014"|$2,946.69
75977|"Cole"|"Fletcher"|"P.O. Box 252, 8999 Nam Street"|"Greater Hobart"|"TAS"|"#N/A"|"flood"|08/03/14|$9,416.19
75989|"Caleb"|"Vinson"|"Ap #107-8407 Vestibulum Ave"|"Tamworth"|"NSW"|"#N/A"|"hail"|"02/24/2016"|$35,883.59
76001|"Carlos"|"Estrada"|"532-9791 At, Ave"|"Broken Hill"|"NSW"|2880|"fire"|"01/30/2015"|$39,197.41
76013|"Stone"|"Rocha"|"Ap #930-9678 Quisque St."|"Armadale"|"WA"|6112|"theft"|"03/28/2015"|$30,696.30
76025|"Ira"|"Perry"|"Ap #301-9533 Nulla Av."|"Sydney"|"NSW"|"#N/A"|"breakage"|"03/20/2015"|$12,532.02
76037|"Joshua"|"Fletcher"|"P.O. Box 838, 2677 Pulvinar Street"|"Stirling"|"WA"|6021|"mud"|"07/14/2014"|$49,985.25
76049|"Elmo"|"Stafford"|"750-465 Pede. Road"|"Wagga Wagga"|"NSW"|"#N/A"|"mud"|"02/20/2016"|$4,449.75
76061|"Lucian"|"Branch"|"Ap #576-7513 Eu Rd."|"Cessnock"|"NSW"|"#N/A"|"flood"|06/10/14|$21,665.04
76073|"Oren"|"Velasquez"|"796-430 Risus. Av."|"Geelong"|"VIC"|3220|"flood"|"06/19/2014"|$45,348.93
76085|"Chancellor"|"Thomas"|"983-9464 Metus. Road"|"Caloundra"|"QLD"|4551|"fire"|"07/21/2015"|$35,435.56
76097|"Jared"|"Warren"|"7215 Pede. Ave"|"Morwell"|"VIC"|3840|"breakage"|"08/16/2015"|$15,545.94
76109|"Brody"|"Caldwell"|"Ap #347-9756 Tincidunt Road"|"Townsville"|"QLD"|4810|"mud"|"12/15/2015"|$19,541.55
76121|"Ciaran"|"Horne"|"212-2709 Pretium Street"|"Shepparton"|"VIC"|3630|"theft"|"10/27/2014"|$22,279.91
76133|"Thomas"|"Madden"|"P.O. Box 322, 9911 Ultrices Street"|"Maryborough"|"QLD"|4650|"fire"|09/06/14|$36,329.09
